SampleID,FamilyLabel,ResponseType,Topology,EquationSource,R1,R2,R3,C1,C2,C3,L1,RA,RB,K_calc,Q_calc,f0_calc
2989,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,59160.6917519755,4041.94591890934,16536.9433539778,7.09948549749914e-12,4.47876557658748e-10,NaN,NaN,10353.6025229427,16751.0664097274,2.61789738138087,1.62723324717864,182522.183994742
2763,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,319490.455919302,491548.952074715,15996.289311183,6.73286424739033e-10,1.90763123872251e-12,NaN,NaN,10209.1514539813,28164.1354503286,3.75871462748704,1.56977532449412,11206.2590584826
360,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,27764.3373313159,NaN,NaN,1.21870869328813e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,4703627.38528323
2159,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,7219.96596103705,976083.333125989,NaN,3.71335627131327e-10,9.60152815557995e-11,NaN,NaN,NaN,NaN,-1442528.79194355,4.69771073654137,10040.506432837
1029,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,16162.5695222949,16162.5695222949,NaN,4.72913602419121e-12,4.72913602419121e-12,NaN,NaN,9923.52605033309,4396.81807724995,1.44307014008417,0.642289691877358,2082226.26270946
1496,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,71683.0986803316,71683.0986803316,NaN,3.01874890046511e-11,3.01874890046511e-11,NaN,NaN,9936.36049045196,6664.03503461386,1.67067162478832,1.51824148064562,73548.9320794269
1327,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1906.08317475437,1906.08317475437,NaN,2.44603108674865e-11,2.44603108674865e-11,NaN,NaN,9942.96182470507,12581.151239246,2.26533234875607,1.36115970031729,3413628.93933761
1561,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,513221.737439925,513221.737439925,NaN,1.99293558825835e-10,1.99293558825835e-10,NaN,NaN,10089.4687737193,3313.05616258095,1.32836775026359,0.744455020133757,1556.04383248563
1744,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,41505.015773134,878.72970767747,104318.841194304,1.10713775778123e-10,9.80947896105627e-12,NaN,NaN,NaN,NaN,-2.51340324177949,0.299472984138077,504414.193975601
1925,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,32457.6028685794,3027.71839603564,NaN,2.4849593466823e-10,2.22142801926193e-10,4.78187948828668e-10,NaN,NaN,NaN,-1.92432906182994,0.584453129101665,49259.3565527001
1130,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1382.52846768318,1382.52846768318,NaN,9.77045500164786e-10,9.77045500164786e-10,NaN,NaN,9899.58356687154,5307.73737070897,1.53615764085987,0.683133667881701,117823.321103158
2665,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,28660.3873370835,6519.20701984991,22246.8894503596,1.42982501748432e-12,3.12099972771792e-12,NaN,NaN,10320.3807485578,25750.1907623468,3.49508146934842,2.13451584801812,5511799.44196978
694,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,13936970.2992893,NaN,NaN,2.38070298800454e-12,NaN,NaN,1800.36219710122,NaN,NaN,1,1.97314481055193,2431.01467482835
312,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,309918.708742663,NaN,NaN,1.67066544235042e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,307385.125792577
1836,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,871948.994368057,1113.81043316591,NaN,1.20834612731782e-10,3.33078037738374e-11,7.18302757974022e-11,NaN,NaN,NaN,-0.594451160751803,10.1881311299242,104410.021348506
214,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,22596.0577545885,NaN,NaN,7.94362734469499e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,8866.83431621433
2179,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,563.600088070164,82162.7701532014,NaN,2.11906102567937e-11,7.01772404169397e-11,NaN,NaN,NaN,NaN,-25283236.1613388,5.09598894165299,606494.956484911
1719,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,2299.42762868486,140.761313411329,4673.16155545851,8.94022518401555e-10,4.95049630793399e-10,NaN,NaN,NaN,NaN,-2.03231512797438,0.213711172873441,294967.71194052
1351,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,69535.2310660817,69535.2310660817,NaN,6.14668291658526e-11,6.14668291658526e-11,NaN,NaN,10146.3896390986,5838.37851234319,1.57541438087941,0.701958511007088,37236.9772422381
947,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,140741.449094871,140741.449094871,NaN,3.3388192539978e-12,3.3388192539978e-12,NaN,NaN,9914.49374702478,2498.90721838717,1.25204587164494,0.572097393048332,338692.207033316
1415,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,711895.825255504,711895.825255504,NaN,1.14940050837182e-11,1.14940050837182e-11,NaN,NaN,10136.8098787026,2503.04900512114,1.24692669933369,0.663945992452002,19450.5685560832
167,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,540930.54714812,NaN,NaN,1.6334928107198e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,180119.775439522
2643,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,40039.3026763923,67714.0639505083,6137.23128828413,1.08924709139936e-12,2.61991761331883e-12,NaN,NaN,9916.15821751814,17235.8306593682,2.73815607630372,0.64492954540449,1809382.63341676
2996,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,689037.288577089,121862.701072938,47191.470481205,1.73079028641893e-11,5.79630929954801e-10,NaN,NaN,10495.9484480402,17481.8192039553,2.66557784563239,4.51628652003752,5483.59495813083
613,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,342.800341123731,NaN,NaN,9.57864579413806e-10,NaN,NaN,0.00165593225493544,NaN,NaN,1,3.83555293092332,126370.816601937
1890,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,997.884060546423,117429.427383283,NaN,3.55207193977595e-10,3.06116217802381e-10,1.44023865830148e-11,NaN,NaN,NaN,-0.0405464383244537,0.22340287691351,221427.326241253
1471,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,29990.753172301,29990.753172301,NaN,1.38110152311558e-12,1.38110152311558e-12,NaN,NaN,9829.09314506887,5015.7969552489,1.51030109097758,1.02103556039801,3842440.53259629
1201,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,115643.022868575,115643.022868575,NaN,2.51051162845595e-10,2.51051162845595e-10,NaN,NaN,10144.1802982103,8046.73868628914,1.79323695456288,0.828663094864473,5481.99277545532
2517,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,116175.284607557,3038.04502120569,5439.74905072378,8.75195130596466e-12,1.60713586088221e-12,NaN,NaN,10441.8673720258,26611.2193204613,3.54851152311644,0.528702694590503,2258850.11321563
131,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,1173.89894267863,NaN,NaN,2.98106249783815e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,4547977.83132825
496,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,110186333.442741,NaN,NaN,1.95852838727714e-12,NaN,NaN,471130.6432167,NaN,NaN,1,4.45120923312566,165.685506619446
2668,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,171426.186928682,30674.6772413302,35403.6397823017,3.93923169708579e-10,5.43167840166959e-11,NaN,NaN,10457.5199022631,34080.0289825901,4.2589016613026,3.57447182671649,15004.4044107536
1420,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1728.57185441749,1728.57185441749,NaN,3.05061372768089e-11,3.05061372768089e-11,NaN,NaN,10098.5010152305,4887.30979648916,1.483963886236,0.968924435061279,3018182.34329356
58,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,552206.036747657,NaN,NaN,1.42839305942244e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,20177.6809323142
563,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,78160.7915383884,NaN,NaN,2.24313887869118e-12,NaN,NaN,0.403408069126028,NaN,NaN,1,5.42569354500457,167309.175813229
2226,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,11282.780849487,183764.865379585,NaN,1.28222518707118e-11,3.08055531328819e-11,NaN,NaN,NaN,NaN,1,1.83846962145211,175866.91989361
318,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,20197.1373287101,NaN,NaN,1.40049179556881e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,56266.4796716904
957,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,13860.1993356376,13860.1993356376,NaN,7.04372415447868e-10,7.04372415447868e-10,NaN,NaN,10128.3830016617,8030.93927147849,1.79291425592426,0.828441562588161,16302.2787770281
3132,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,5893.65935225852,32417.306240129,20716.0607683588,1.79252861108129e-12,7.89905840227276e-10,NaN,NaN,10478.4191253836,6847.06124936349,1.65344410902373,2.08873508449572,305997.898574312
703,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,305288.988272788,NaN,NaN,4.36452311896801e-12,NaN,NaN,10.7742078121695,NaN,NaN,1,5.14651372330047,23209.1405492707
1358,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,339353.757373577,339353.757373577,NaN,1.07809077462955e-12,1.07809077462955e-12,NaN,NaN,10035.6544159867,9247.11062116575,1.9214257723378,0.927149911756642,435022.920601104
3134,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,523895.7932215,9388.64792002126,54765.2985060902,3.1748667301638e-10,5.03155145052893e-10,NaN,NaN,9910.83354031411,20390.1392004938,3.05735865884067,5.63866131549286,5677.83072509391
3096,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,18954.0496023148,4207.66423407209,23005.6354133012,2.23093289594563e-12,6.11713895793882e-12,NaN,NaN,9555.44124181947,23751.4351855936,3.48564504605451,2.31912508113834,4824265.04901667
403,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,46961.5414115346,NaN,NaN,3.1288551477805e-11,NaN,NaN,1.42695863970338,NaN,NaN,1,4.54747814513339,23818.9004959889
600,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,14472551.3000083,NaN,NaN,9.21195382915954e-12,NaN,NaN,1883.30099106045,NaN,NaN,1,0.987958935499679,1208.32674401852
2284,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,700708.189755811,8284863.69932376,NaN,3.66970974227892e-10,8.37099252836253e-11,NaN,NaN,NaN,NaN,1,1.3372397242426,376.881236744055
1895,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,119206.85991567,8603.42605787169,NaN,7.91159330641189e-11,3.65632841352814e-10,4.10424007415755e-11,NaN,NaN,NaN,-0.518762771947757,1.80940365153602,40569.0478814535
2337,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,1912.25796179011,721583.65553662,NaN,2.95954476242691e-10,1.30888004322058e-11,NaN,NaN,NaN,NaN,1,3.91212915812349,68840.048798331
241,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,118043.962406472,NaN,NaN,8.44081644997314e-11,NaN,NaN,NaN,NaN,NaN,1,NaN,15973.1987723938
436,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,753107.963836997,NaN,NaN,3.09304750702809e-12,NaN,NaN,45.7352119973989,NaN,NaN,1,5.10592948679753,13381.398003318
1052,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1014050.84190961,1014050.84190961,NaN,8.65400736926007e-10,8.65400736926007e-10,NaN,NaN,10123.243021881,9684.86575437526,1.95669596525953,0.958493369815017,181.360682306458
717,PASSIVE,BSF,PASSIVE_RLC_BSF,Passive RLC second-order equation,16248.5556609472,NaN,NaN,1.22933981310434e-10,NaN,NaN,0.10033683116183,NaN,NaN,1,1.75824525740219,45316.2503849657
1993,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,274435.101294431,22773.6357667367,NaN,2.5068696376803e-10,1.42387801498157e-10,1.14137484357349e-11,NaN,NaN,NaN,-0.0455298842196536,7.59891252350525,49938.2796245485
1436,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,529093.14164639,529093.14164639,NaN,1.48233298305826e-11,1.48233298305826e-11,NaN,NaN,9897.46656838131,4918.55115211411,1.49695051942151,0.993938010680411,20292.8117930515
208,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,411327.938784137,NaN,NaN,1.88315661005542e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,2054.6861021271
2419,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,7448.87075166872,673544.818995377,23920.9884924382,2.53372513201941e-11,6.54244398207569e-12,NaN,NaN,10032.6829488901,11285.0336630358,2.12482709964279,2.48351063273778,174518.674731753
1382,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,7041.79708020454,7041.79708020454,NaN,4.44817520867241e-11,4.44817520867241e-11,NaN,NaN,9948.94959215321,2104.23457612424,1.21150319002358,0.55912875797256,508106.487807929
2551,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,121437.119147285,1251.26441311404,16344.3408487075,3.27251879680449e-10,5.11785352324995e-10,NaN,NaN,9798.21883333104,25083.8400885685,3.5600408110135,1.59424205252172,31548.9461153496
1389,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,119917.676586529,119917.676586529,NaN,1.34904248435625e-12,1.34904248435625e-12,NaN,NaN,10176.2293951291,10677.3817124479,2.04924734868483,1.05179827646729,983810.151226294
2660,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,12144.9645727923,18792.2458173026,36585.8280558593,1.38857670029505e-11,2.12813042702655e-11,NaN,NaN,10123.2897447548,20569.242358891,3.03187332157006,3.5270155242937,612842.11925193
2770,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,18369.8754768608,265039.691604848,29484.369947417,7.33917584055044e-12,2.67777467342231e-11,NaN,NaN,10111.7615484654,27976.9743330221,3.76677552164666,2.84717109087014,162705.002271247
2884,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,16626.9479413936,68374.2599907081,30335.9422809173,3.07304303053713e-10,7.98872746021294e-11,NaN,NaN,9553.00069805191,24890.6788116442,3.60553511910871,2.93408716438219,30126.2045296764
81,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,132815.859353078,NaN,NaN,1.005581182863e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,1191661.90784176
1740,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,8126.72824161653,1746.01028675972,6125.66906228224,1.70826294818609e-10,1.5263662786942e-10,NaN,NaN,NaN,NaN,-0.753768168463297,0.376563483044564,301379.165050774
2425,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,25255.8830873292,3027.99590765419,45125.1053843874,8.67927642042421e-10,5.19996927551509e-10,NaN,NaN,10238.8964779474,23459.9880567877,3.29126137834442,4.3519412856595,27090.6273062304
1453,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,1587.11262174944,1587.11262174944,NaN,2.37310674435342e-12,2.37310674435342e-12,NaN,NaN,10111.8444528772,5788.10371300003,1.57240830196444,1.16933982183728,42256654.6981104
1375,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,188140.716022912,188140.716022912,NaN,2.41489621849346e-11,2.41489621849346e-11,NaN,NaN,10183.2304321768,9515.95078185785,1.93447269461658,0.938502462534419,35029.8975914892
1955,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,246036.424839574,463886.737828791,NaN,8.08248873513055e-10,1.0398265417468e-09,3.76019670268265e-10,NaN,NaN,NaN,-0.465227583471777,0.44010940591048,753.405381632023
2929,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,17864.0368639349,23561.1872167252,47997.3153305496,3.88339305655799e-12,1.23244909838639e-10,NaN,NaN,9875.26427929303,28040.5491083524,3.8394732855048,4.97939281718455,354602.320121196
1121,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,6888.01035223477,6888.01035223477,NaN,2.85139280372537e-12,2.85139280372537e-12,NaN,NaN,10194.6675039247,14015.2771891436,2.37476550203801,1.59939991036898,8103437.58245733
2288,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,6656.09305826276,429588.147329574,NaN,4.85712307676606e-10,4.51617578479942e-10,NaN,NaN,NaN,NaN,1,4.0141995806623,6354.90877774475
1549,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,760685.09230249,760685.09230249,NaN,6.80628879725617e-12,6.80628879725617e-12,NaN,NaN,9915.28758309609,5633.52414712347,1.56816548182906,1.15785093354227,30740.0701196181
1385,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,187233.863193885,187233.863193885,NaN,2.67350094030612e-10,2.67350094030612e-10,NaN,NaN,9870.05224527167,5777.73525532925,1.58538041256034,0.70690382692206,3179.47483724203
1069,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,573676.098742825,573676.098742825,NaN,2.04694474673275e-12,2.04694474673275e-12,NaN,NaN,9890.91033510229,8108.62386096212,1.81980561811233,0.847318048066403,135533.687873199
3187,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,78130.2399692373,168127.258730458,32572.3803984405,1.83683889985815e-12,9.59608922283687e-10,NaN,NaN,10494.6139247051,18717.798953848,2.78356241479116,3.2879658811382,33075.6824564295
2624,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,185887.228270515,25830.2149604516,35490.4669183818,1.08408469935815e-10,4.40876755278687e-12,NaN,NaN,9832.30465972653,12497.6308716178,2.27107848100035,3.43374590465265,105060.904929716
2278,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,24622.5837260491,2109144.43535181,NaN,1.1436026169562e-10,3.13548839503137e-10,NaN,NaN,NaN,NaN,1,4.09567035648866,3688.16201239011
2693,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,11142.6296101096,1312.50392717424,30354.8402954848,3.43467713160539e-12,2.54638768637161e-11,NaN,NaN,10173.0886746391,15292.5040165086,2.50323117251813,3.0033156019334,4450110.10669615
75,PASSIVE,LPF,PASSIVE_RC_LPF,Passive RC first-order equation,9618.1333873196,NaN,NaN,2.15507164607727e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,76783.4502085653
2311,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,157862.598125205,1366581.66376319,NaN,3.56972222222634e-10,2.76234314102715e-11,NaN,NaN,NaN,NaN,1,0.759678480135313,3450.69591287712
1501,VCVS,BSF,VCVS_BSF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,7616.12515320879,7616.12515320879,NaN,3.44868651941057e-11,3.44868651941057e-11,NaN,NaN,10039.9037990729,1362.53629838384,1.13571208705303,0.578510925017043,605943.791662347
2313,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,1644886.91308106,203977581.011393,NaN,6.63212830133455e-11,2.38561673261731e-11,NaN,NaN,NaN,NaN,1,4.91192853679657,218.440969142777
257,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,48629.0560505449,NaN,NaN,1.65900930535382e-10,NaN,NaN,NaN,NaN,NaN,1,NaN,19727.6552672105
1646,MFB,LPF,MFB_LPF_Maheshwari,Maheshwari MFB active-filter equations,142932.923351708,4263.55897686214,229903.503553735,2.46362760774429e-10,4.97529373531521e-11,NaN,NaN,NaN,NaN,-1.60847128962739,0.28905150469776,45916.027282288
2604,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,348295.56853608,1157.38653420244,24395.6660251781,6.76762314555538e-12,2.75698427129343e-10,NaN,NaN,9691.09057128033,14379.7456558309,2.48381088279635,2.50922779615315,183515.062888217
1195,VCVS,HPF,VCVS_HPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,3340.61416207679,3340.61416207679,NaN,3.07102136237819e-10,3.07102136237819e-10,NaN,NaN,9889.6686583387,12535.6798551011,2.26755306857843,1.36528662637598,155135.423741598
317,PASSIVE,HPF,PASSIVE_RC_HPF,Passive RC first-order equation,219079.878754769,NaN,NaN,3.21831953842313e-12,NaN,NaN,NaN,NaN,NaN,1,NaN,225729.582269444
846,VCVS,LPF,VCVS_LPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,169901.224456372,169901.224456372,NaN,1.67330411578427e-10,1.67330411578427e-10,NaN,NaN,10091.5791402274,6123.52776312163,1.60679579261404,0.7177698679767,5598.20430106611
2446,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,1127.21692591777,58696.343485642,8065.22358589632,3.91006475128734e-12,4.17754390932188e-12,NaN,NaN,9739.10857496836,22508.6607270876,3.31116231571129,0.783371853341556,4841259.59560002
2162,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,331.646544354397,74565.1730763951,NaN,3.37888502433858e-10,1.09684571306903e-11,NaN,NaN,NaN,NaN,-274902684.812307,2.61663028464923,525720.485387644
2902,ACTIVE_OTHER,BPF,ACTIVE_OTHER_STATE_VARIABLE_BPF,External state-variable/biquad active-filter canonical equation,1113.57946156039,8437.51381519718,20387.0678182498,4.05500347898401e-12,7.32937554735634e-10,NaN,NaN,10303.5605803005,17980.1919473932,2.74504646304208,1.97027056610301,952408.305329879
2049,MFB,BPF,MFB_BPF_Maheshwari,Maheshwari MFB active-filter equations,1614703.29052099,78094072.9084533,NaN,4.16122086724895e-11,1.57583834225892e-10,NaN,NaN,NaN,NaN,-3930.02765507868,2.82714563118318,175.024366441218
1885,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,20724.6707926729,1072.70795733095,NaN,1.62416501164856e-11,1.45160551019405e-10,1.21654701921549e-10,NaN,NaN,NaN,-7.49029199921421,0.275498553892231,254007.655942721
579,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,127822.146261716,NaN,NaN,1.0186947017808e-10,NaN,NaN,5.4582052137412,NaN,NaN,1,1.81090972398472,6749.52449768823
562,PASSIVE,BPF,PASSIVE_RLC_BPF,Passive RLC second-order equation,1218.31739384633,NaN,NaN,5.35166617987163e-10,NaN,NaN,0.00452587368175687,NaN,NaN,1,2.38696615840536,102264.384673936
1295,VCVS,BPF,VCVS_BPF_Maheshwari,Maheshwari VCVS equal-component active-filter equations,3814.96740475319,3814.96740475319,NaN,2.49406293960873e-10,2.49406293960873e-10,NaN,NaN,9896.5418538073,8460.38129409006,1.85488258616673,0.873272895791977,167271.47669335
1967,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,111672.844929103,7680.95954627064,NaN,4.7884468973163e-10,2.3284693104438e-10,3.60396528753148e-10,NaN,NaN,NaN,-0.752637622347098,1.36891092875979,18759.1451536452
2255,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,36661.9435605474,7802279.52340765,NaN,1.9490617834975e-11,8.10027239250041e-10,NaN,NaN,NaN,NaN,1,2.20973342791042,2368.31258091506
2467,ACTIVE_OTHER,LPF,ACTIVE_OTHER_STATE_VARIABLE_LPF,External state-variable/biquad active-filter canonical equation,53587.1992102207,140750.932162291,17648.2253781524,4.80437391360898e-12,3.7547790057488e-12,NaN,NaN,9822.98589102978,33119.3831653086,4.37162076101043,1.81650106137795,431472.749098706
3039,ACTIVE_OTHER,BSF,ACTIVE_OTHER_STATE_VARIABLE_BSF,External state-variable/biquad active-filter canonical equation,68176.1352520091,15725.6439084567,43526.676615155,5.35054575383648e-12,2.18923511299232e-10,NaN,NaN,10031.9437415126,25860.3781396927,3.57780334559506,4.5054645516346,142021.625858181
1830,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,160360.375104912,645883.567211888,NaN,1.26922532031356e-10,2.42376698525165e-11,6.08573847266112e-11,NaN,NaN,NaN,-0.479484483587016,0.188246558452883,12876.3391475389
1899,MFB,HPF,MFB_HPF_Maheshwari,Maheshwari MFB active-filter equations,18525.1899594228,4933.35294460333,NaN,5.93806874701981e-11,6.68870576813983e-10,5.17954047190573e-11,NaN,NaN,NaN,-0.872260105527613,0.530103054431007,89443.9647178565
2252,MFB,BSF,MFB_BSF_1_MINUS_BP,Maheshwari MFB BPF denominator + ADI 1-minus-BP notch construction,24939.3440264011,4628571.88515717,NaN,1.72235902234726e-10,9.90761583373008e-12,NaN,NaN,NaN,NaN,1,3.08968137055701,11339.859940619
2712,ACTIVE_OTHER,HPF,ACTIVE_OTHER_STATE_VARIABLE_HPF,External state-variable/biquad active-filter canonical equation,993299.374620137,4757.7424378668,38574.48814812,1.35552190409885e-11,5.34673500847485e-12,NaN,NaN,10453.9417471244,25173.5413990914,3.40804301458979,3.97877252418796,271945.568842544
